"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_certificatePolicies_EV","reflexqvt.anact.fr/35.181.83.101","443","INFO","no","",""
"cert_expirationStatus","reflexqvt.anact.fr/35.181.83.101","443","OK","45 >= 30 days","",""
"cert_notBefore","reflexqvt.anact.fr/35.181.83.101","443","INFO","2024-02-08 22:33","",""
"cert_notAfter","reflexqvt.anact.fr/35.181.83.101","443","OK","2024-05-08 22:33","",""
"cert_extlifeSpan","reflexqvt.anact.fr/35.181.83.101","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","reflexqvt.anact.fr/35.181.83.101","443","INFO","not present","",""
"cert_crlDistributionPoints","reflexqvt.anact.fr/35.181.83.101","443","INFO","--","",""
"cert_ocspURL","reflexqvt.anact.fr/35.181.83.101","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","reflexqvt.anact.fr/35.181.83.101","443","LOW","not offered","",""
"cert_mustStapleExtension","reflexqvt.anact.fr/35.181.83.101","443","INFO","--","",""
"DNS_CAArecord","reflexqvt.anact.fr/35.181.83.101","443","LOW","--","",""
"certificate_transparency","reflexqvt.anact.fr/35.181.83.101","443","OK","yes (certificate extension)","",""
"certs_countServer","reflexqvt.anact.fr/35.181.83.101","443","INFO","2","",""
"certs_list_ordering_problem","reflexqvt.anact.fr/35.181.83.101","443","INFO","no","",""
"cert_caIssuers","reflexqvt.anact.fr/35.181.83.101","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","reflexqvt.anact.fr/35.181.83.101","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","reflexqvt.anact.fr/35.181.83.101","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","reflexqvt.anact.fr/35.181.83.101","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","reflexqvt.anact.fr/35.181.83.101","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","reflexqvt.anact.fr/35.181.83.101","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","reflexqvt.anact.fr/35.181.83.101","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","reflexqvt.anact.fr/35.181.83.101","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","reflexqvt.anact.fr/35.181.83.101","443","INFO","302 Found ('/')","",""
"HTTP_clock_skew","reflexqvt.anact.fr/35.181.83.101","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","reflexqvt.anact.fr/35.181.83.101","443","INFO","1711244114","",""
"HSTS_time","reflexqvt.anact.fr/35.181.83.101","443","OK","182 days (=15768000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","reflexqvt.anact.fr/35.181.83.101","443","OK","includes subdomains","",""
"HSTS_preload","reflexqvt.anact.fr/35.181.83.101","443","OK","domain IS marked for preloading","",""
"HPKP","reflexqvt.anact.fr/35.181.83.101","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","reflexqvt.anact.fr/35.181.83.101","443","INFO","nginx","",""
"banner_application","reflexqvt.anact.fr/35.181.83.101","443","INFO","No application banner found","",""
"cookie_count","reflexqvt.anact.fr/35.181.83.101","443","INFO","2 at '/' (30x detected, better try target URL of 30x)","",""
"cookie_secure","reflexqvt.anact.fr/35.181.83.101","443","INFO","1/2 at '/' marked as secure","",""
"cookie_httponly","reflexqvt.anact.fr/35.181.83.101","443","INFO","1/2 at '/' marked as HttpOnly (30x detected, better try target URL of 30x)","",""
"X-Frame-Options","reflexqvt.anact.fr/35.181.83.101","443","OK","DENY","",""
"X-Content-Type-Options","reflexqvt.anact.fr/35.181.83.101","443","OK","nosniff","",""
"Content-Security-Policy","reflexqvt.anact.fr/35.181.83.101","443","OK","default-src * 'unsafe-inline' 'unsafe-eval'; img-src * data:;","",""
"X-XSS-Protection","reflexqvt.anact.fr/35.181.83.101","443","INFO","1; mode=block","",""
"Referrer-Policy","reflexqvt.anact.fr/35.181.83.101","443","INFO","origin-when-cross-origin","",""
"Cache-Control","reflexqvt.anact.fr/35.181.83.101","443","INFO","no-cache, private","",""
"banner_reverseproxy","reflexqvt.anact.fr/35.181.83.101","443","INFO","--","","CWE-200"
"heartbleed","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","reflexqvt.anact.fr/35.181.83.101","443","OK","supported","","CWE-310"
"secure_client_renego","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","reflexqvt.anact.fr/35.181.83.101","443","OK","supported","",""
"SWEET32","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","reflexqvt.anact.fr/35.181.83.101","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=55A8241DE0E13BF52FC18CE49DB68F862EEAA29581B189EAEEBF1525CE90DB1E","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","reflexqvt.anact.fr/35.181.83.101","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","reflexqvt.anact.fr/35.181.83.101","443","MEDIUM","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA AES128-SHA AES256-SHA","CVE-2011-3389","CWE-20"
"BEAST","reflexqvt.anact.fr/35.181.83.101","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","reflexqvt.anact.fr/35.181.83.101","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","reflexqvt.anact.fr/35.181.83.101","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_81","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_90","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_X","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_11","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_12","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-chrome_79_win10","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-chrome_101_win10","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-firefox_66_win81","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-firefox_100_win10","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-ie_6_xp","reflexqvt.anact.fr/35.181.83.101","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_8_xp","reflexqvt.anact.fr/35.181.83.101","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-safari_121_ios_122","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-safari_130_osx_10146","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-safari_154_osx_1231","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-java_7u25","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1703","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-go_1178","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-libressl_283","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_303","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-apple_mail_16_0","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","reflexqvt.anact.fr/35.181.83.101","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"rating_spec","reflexqvt.anact.fr/35.181.83.101","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","reflexqvt.anact.fr/35.181.83.101","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","reflexqvt.anact.fr/35.181.83.101","443","INFO","95","",""
"protocol_support_score_weighted","reflexqvt.anact.fr/35.181.83.101","443","INFO","28","",""
"key_exchange_score","reflexqvt.anact.fr/35.181.83.101","443","INFO","90","",""
"key_exchange_score_weighted","reflexqvt.anact.fr/35.181.83.101","443","INFO","27","",""
"cipher_strength_score","reflexqvt.anact.fr/35.181.83.101","443","INFO","60","",""
"cipher_strength_score_weighted","reflexqvt.anact.fr/35.181.83.101","443","INFO","24","",""
"final_score","reflexqvt.anact.fr/35.181.83.101","443","INFO","79","",""
"overall_grade","reflexqvt.anact.fr/35.181.83.101","443","MEDIUM","B","",""
"grade_cap_reason_1","reflexqvt.anact.fr/35.181.83.101","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_2","reflexqvt.anact.fr/35.181.83.101","443","INFO","Grade capped to B. TLS 1.0 offered","",""
